_GENE,Genename,GeneID,log2FoldChange,padj,baseMean
Fosb,Fosb,ENSMUSG00000003545,-0.86906840825241,0.451149491675224,39.4324311284316
Itgb7,Itgb7,ENSMUSG00000001281,-0.869078198387191,0.244255902025103,76.6480675002225
Gm8734,Gm8734,ENSMUSG00000109736,-0.870423698265278,0.534049487512791,35.0474031071675
Lrch4,Lrch4,ENSMUSG00000093445,-0.870873273269898,0.693094211934995,6.66238886059141
Gm17195,Gm17195,ENSMUSG00000091534,-0.871042284590359,0.741740208755123,4.83463058235909
Ltb4r1,Ltb4r1,ENSMUSG00000046908,-0.871606586985336,0.644056971126292,8.12461211806899
Gkn3,Gkn3,ENSMUSG00000030048,-0.871822232566004,0.127255441698325,25.7854840068403
Gm12537,Gm12537,ENSMUSG00000095042,-0.872528632848387,0.662010891619271,5.77915279389517
Nnat,Nnat,ENSMUSG00000067786,-0.872812422771473,0.667226299490731,58.310718208287
Gm45893,Gm45893,ENSMUSG00000110525,-0.873455146000454,0.763937092787935,3.78458565736252
Tppp2,Tppp2,ENSMUSG00000008813,-0.873531485950612,0.611898623491636,7.89247195359185
1110017D15Rik,1110017D15Rik,ENSMUSG00000028441,-0.874558363304464,0.820321956299281,2.89017761707427
Tox,Tox,ENSMUSG00000041272,-0.874616535669393,0.640137643978968,8.17575632096844
Akp-ps1,Akp-ps1,ENSMUSG00000101940,-0.875515679049465,0.791751975422349,3.47103130336728
Gm42725,Gm42725,ENSMUSG00000105601,-0.875611181732476,0.589025945734926,9.12092794499341
Hspe1-ps3,Hspe1-ps3,ENSMUSG00000092344,-0.876083324896771,0.815990966986084,4.7808368902047
Nell1,Nell1,ENSMUSG00000055409,-0.876238509471077,0.865540701152336,2.08119864686592
Gm13403,Gm13403,ENSMUSG00000085987,-0.876494602921675,0.854920099102345,2.85492348478445
Epor,Epor,ENSMUSG00000006235,-0.876497866258439,0.810119572103276,5.14037174249416
Platr31,Platr31,ENSMUSG00000097525,-0.876511920643967,0.629971052875101,6.36402919851033
Gm43413,Gm43413,ENSMUSG00000104951,-0.87667085305168,0.536094539130579,10.7769242784152
Stmn3,Stmn3,ENSMUSG00000027581,-0.877088413576608,0.769582956822741,4.4793224737636
C030013C21Rik,C030013C21Rik,ENSMUSG00000085078,-0.878087461463532,0.803210719873674,2.94600288269374
Gm44629,Gm44629,ENSMUSG00000108810,-0.878124937372725,0.790504858437219,4.38258030254884
4930594M22Rik,4930594M22Rik,ENSMUSG00000075463,-0.880253639803025,0.779585502566576,4.08610804829705
Ccdc162,Ccdc162,ENSMUSG00000075225,-0.881877556847584,0.168813902879938,35.2291973931069
Lmtk3,Lmtk3,ENSMUSG00000062044,-0.881956308784747,0.801413324936947,2.87822178986794
Gm9994,Gm9994,ENSMUSG00000093805,-0.882051569145185,0.827296427887662,3.82572973837043
Prox2os,Prox2os,ENSMUSG00000093629,-0.882538216558994,0.549173876867841,10.7732981263544
Slc6a4,Slc6a4,ENSMUSG00000020838,-0.883121603415274,0.75429544675932,5.51703082100955
Tekt1,Tekt1,ENSMUSG00000020799,-0.883213803906258,0.0482743358035835,94.0007102904223
Dner,Dner,ENSMUSG00000036766,-0.883324130767793,0.784232205955625,4.02565969593533
A730081D07Rik,A730081D07Rik,ENSMUSG00000086693,-0.886071916939398,0.744011862226918,5.79348343987628
Fasn,Fasn,ENSMUSG00000025153,-0.887546254399038,0.386985939223854,1256.3893384958
Mospd4,Mospd4,ENSMUSG00000046487,-0.888746741043879,0.797194899078615,2.89232814680788
Gm45774,Gm45774,ENSMUSG00000110588,-0.889107046331974,0.823359653996455,5.8685073978901
Mylk3,Mylk3,ENSMUSG00000031698,-0.889388323352117,0.66348378663954,8.95581086987325
5930420M18Rik,5930420M18Rik,ENSMUSG00000107201,-0.889718069373798,0.703959187288802,4.72856941446907
Cyp2s1,Cyp2s1,ENSMUSG00000040703,-0.89029107799261,0.625028677044121,6.91617076639977
Cacng7,Cacng7,ENSMUSG00000069806,-0.890487443636932,1.17524466504531e-10,595.81458774586
Art4,Art4,ENSMUSG00000030217,-0.890798327101376,0.595764050190223,10.3010747858027
Fos,Fos,ENSMUSG00000021250,-0.892848980237033,0.688904913316365,288.437691980052
Slc36a2,Slc36a2,ENSMUSG00000020264,-0.89286706128554,0.115388663256558,68.9485575677179
Slco1a4,Slco1a4,ENSMUSG00000030237,-0.89446881800846,0.66314100481372,6.02292644822125
Rpl31-ps16,Rpl31-ps16,ENSMUSG00000097803,-0.89577058500529,0.859189913295622,1.9539954007641
Zfp239,Zfp239,ENSMUSG00000042097,-0.895783058764381,0.254986480222,31.7317886472632
Klhdc7a,Klhdc7a,ENSMUSG00000078234,-0.89633790589713,0.409873669418726,45.345361322511
B3gat1,B3gat1,ENSMUSG00000045994,-0.897436881157588,0.460910937508149,14.6219267162734
Gm45517,Gm45517,ENSMUSG00000109622,-0.899146531784736,0.858365001560503,2.07641373730588
Dnajc6,Dnajc6,ENSMUSG00000028528,-0.899883411227323,0.695289418522947,5.40083340425601
Gm29156,Gm29156,ENSMUSG00000100480,-0.904502839850385,0.629534361683593,5.91466874119391
Gm23318,Gm23318,ENSMUSG00000088625,-0.904559211367294,0.85825832369679,2.52693533945343
Rab39b,Rab39b,ENSMUSG00000031202,-0.90491071921703,0.682672740877996,5.54416228893191
Gm45163,Gm45163,ENSMUSG00000109419,-0.905074521474973,0.850074413864363,2.41574584202925
Gm10250,Gm10250,ENSMUSG00000068706,-0.905269834306608,0.621147460142525,6.20788487272728
Ifi213,Ifi213,ENSMUSG00000073491,-0.905436639734646,0.59483304129736,11.3323409543004
Gm7222,Gm7222,ENSMUSG00000083236,-0.905693151547339,0.821830786276021,2.43815329938655
Gm19461,Gm19461,ENSMUSG00000101693,-0.90613025857706,0.699431130349959,5.25564919027271
Sag,Sag,ENSMUSG00000056055,-0.906616967283003,0.742085854002678,4.69731857384762
Gm10532,Gm10532,ENSMUSG00000097712,-0.907132055999698,0.759444818674027,4.34026751499957
D6Ertd527e,D6Ertd527e,ENSMUSG00000090891,-0.907257919432898,0.832395363596752,2.12474829372667
Gm10654,Gm10654,ENSMUSG00000074252,-0.907782850179237,0.71982202318456,4.84401910414076
Gm10544,Gm10544,ENSMUSG00000097430,-0.908373074947908,0.755825455436998,3.39672383224408
Tas1r1,Tas1r1,ENSMUSG00000028950,-0.909147577832198,0.00607995857866917,71.4172234615821
Asphd1,Asphd1,ENSMUSG00000046378,-0.912140010246544,0.789880282795241,3.17999943739227
H2-Q5,H2-Q5,ENSMUSG00000055413,-0.91377000093317,0.135149326790937,36.7594374115301
Gm14448,Gm14448,ENSMUSG00000080186,-0.913975123660183,0.722050733263769,6.87385798096324
Cnksr1,Cnksr1,ENSMUSG00000028841,-0.914828701137399,0.368922023964644,2280.4343769415
Emx2os,Emx2os,ENSMUSG00000087095,-0.915109426296713,0.473021176120438,9.98421495298944
Gm5652,Gm5652,ENSMUSG00000097977,-0.915299890469466,0.430817330607163,15.8986991403942
Gm15883,Gm15883,ENSMUSG00000086868,-0.917550828778353,0.775579620068799,2.9122626257825
Vat1l,Vat1l,ENSMUSG00000046844,-0.919207379216162,0.157949255786922,64.2171584654836
Tnfrsf13b,Tnfrsf13b,ENSMUSG00000010142,-0.919547848301838,0.522201003883304,20.9682963721275
Gm44168,Gm44168,ENSMUSG00000108049,-0.919796108653997,0.643735376267694,5.83522250137132
Gm12864,Gm12864,ENSMUSG00000082143,-0.920477447761633,0.812358819746504,2.34627239405678
Ptk2b,Ptk2b,ENSMUSG00000059456,-0.920546184703101,0.320334160788538,54.363563755277
Dhrs2,Dhrs2,ENSMUSG00000022209,-0.921718906971859,0.770448302314103,3.70439902409642
Adcy8,Adcy8,ENSMUSG00000022376,-0.921830142588504,0.74117219467067,4.71304536164153
Adam5,Adam5,ENSMUSG00000031554,-0.922795716250919,0.732258449695202,3.60154591395147
Slc40a1,Slc40a1,ENSMUSG00000025993,-0.923783849287081,8.8846072064122e-05,1201.93155222689
Gm5976,Gm5976,ENSMUSG00000097833,-0.925003291670886,0.603834830066814,22.4997674258665
Tmem262,Tmem262,ENSMUSG00000047733,-0.925496004776672,0.828305089579768,2.1618161325568
Rnf126,Rnf126,ENSMUSG00000035890,-0.926756740284617,3.05497555163093e-07,1228.7121895728
Gm7308,Gm7308,ENSMUSG00000081113,-0.92678372880645,0.630692433339771,10.5168493100107
Rnu73b,Rnu73b,ENSMUSG00000064390,-0.928406056879335,0.759444818674027,4.77814402534004
Tmem61,Tmem61,ENSMUSG00000085933,-0.928794374961415,0.796991834671099,2.45457324983264
Gm13111,Gm13111,ENSMUSG00000085069,-0.929201334597704,0.35927521330514,12.9375575875801
Tyrp1,Tyrp1,ENSMUSG00000005994,-0.929521913248419,0.833392782534163,2.39470207204459
Smtnl2,Smtnl2,ENSMUSG00000045667,-0.929551672573701,4.10845729622122e-06,16512.2870544661
Samsn1,Samsn1,ENSMUSG00000022876,-0.930838617613643,0.652843622355483,9.20668962031429
Gm12184,Gm12184,ENSMUSG00000078154,-0.931056728385154,0.607829945615779,6.08804564230367
Anxa7,Anxa7,ENSMUSG00000021814,-0.932138209009514,9.77183958958971e-06,3545.31456803123
Gm44218,Gm44218,ENSMUSG00000108266,-0.932279325960925,0.759444818674027,3.03255297910393
C330011M18Rik,C330011M18Rik,ENSMUSG00000056753,-0.933620513109903,0.0339001476712711,37.3015305541139
Gria4,Gria4,ENSMUSG00000025892,-0.935434115384707,0.548722267136998,7.6704161497208
Gm22200,Gm22200,ENSMUSG00000089239,-0.936443987388196,0.832757940704245,2.18696518432297
Krt7,Krt7,ENSMUSG00000023039,-0.936666533054277,0.715065433625916,4.23320090735691
C130026I21Rik,C130026I21Rik,ENSMUSG00000052477,-0.936948225800051,0.849795054115194,2.99821007630498
H2-Q7,H2-Q7,ENSMUSG00000060550,-0.938810005867363,0.0111623638695932,168.926410893536
Gm5177,Gm5177,ENSMUSG00000098065,-0.939538287586916,0.725606172484762,3.64391487254708
Perp,Perp,ENSMUSG00000019851,-0.940440162846134,0.232501334563837,75.0523976830352
Mir155hg,Mir155hg,ENSMUSG00000097418,-0.940840214746228,0.597827234303485,7.84505432759329
Rubcnl,Rubcnl,ENSMUSG00000034959,-0.942571997283083,0.747701713670491,8.78990534399881
Ly75,Ly75,ENSMUSG00000026980,-0.942618088906468,0.432081896318048,10.7152175604287
Glp2r,Glp2r,ENSMUSG00000049928,-0.945155786052489,0.619170672372694,7.74602303733057
Gulo,Gulo,ENSMUSG00000034450,-0.946426518429078,0.90053737373853,2.00154860556994
3830403N18Rik,3830403N18Rik,ENSMUSG00000031125,-0.94703304285971,0.878811302244576,3.2639797558515
Bcl2,Bcl2,ENSMUSG00000057329,-0.947786662262849,0.456343939120535,271.334694526813
Ntrk3,Ntrk3,ENSMUSG00000059146,-0.947857069807363,0.0500889265487775,42.3277598044084
Spint1,Spint1,ENSMUSG00000027315,-0.951204839509739,0.602941635517222,6.64878831413196
B4galnt1,B4galnt1,ENSMUSG00000006731,-0.95378525919695,0.384805866046965,61.7793739169404
P2rx1,P2rx1,ENSMUSG00000020787,-0.954649473861414,0.250250013051491,41.7951320120424
Gm23645,Gm23645,ENSMUSG00000065162,-0.955941705104403,0.818816476720269,2.51386357316151
Gm26599,Gm26599,ENSMUSG00000097220,-0.956261214868552,0.786040856892032,2.79067421840483
Gm5869,Gm5869,ENSMUSG00000104802,-0.956296429032351,0.612148917838896,7.49276755060382
Gm20535,Gm20535,ENSMUSG00000092373,-0.956522168789482,0.702466494461145,5.90405005739001
1700006J14Rik,1700006J14Rik,ENSMUSG00000034764,-0.956728523902217,0.632200717506702,5.75503217054673
5031425F14Rik,5031425F14Rik,ENSMUSG00000085129,-0.957856324973242,0.825484178396856,2.42020139067592
Gm25492,Gm25492,ENSMUSG00000088008,-0.958322143006146,0.775613678897279,3.26512178402377
Gpr162,Gpr162,ENSMUSG00000038390,-0.959109675230539,0.815990966986084,2.95386655937862
Rap1gapos,Rap1gapos,ENSMUSG00000087476,-0.959132978803139,0.684469034645521,4.69752679956003
Tmem150b,Tmem150b,ENSMUSG00000046456,-0.959943461778733,0.754617652113383,3.15556332994331
Gm44270,Gm44270,ENSMUSG00000108108,-0.960341424712224,0.812032672353395,2.17810392129351
Ttll7,Ttll7,ENSMUSG00000036745,-0.960352166919643,2.57773136882444e-07,7687.17697605916
Gm42462,Gm42462,ENSMUSG00000104728,-0.960530077754885,0.771126396638336,2.86651248956101
Gm19026,Gm19026,ENSMUSG00000103845,-0.961545260379581,0.71279804099268,3.85597836191179
Samd10,Samd10,ENSMUSG00000038605,-0.96261615985429,0.00154101881341045,162.651362603503
Gcnt4,Gcnt4,ENSMUSG00000091387,-0.964076856502922,0.788389266307436,2.65864685573929
Gm996,Gm996,ENSMUSG00000029419,-0.96444988435258,0.55206324500532,10.4101049659256
Gm7504,Gm7504,ENSMUSG00000107026,-0.965236331909447,0.812131827542582,2.43786591712878
Acsbg1,Acsbg1,ENSMUSG00000032281,-0.9667205319488,0.286257044140487,22.4300784780267
Gm44783,Gm44783,ENSMUSG00000108634,-0.966919026941795,0.512120288718029,8.17807047810199
Gm5134,Gm5134,ENSMUSG00000033255,-0.968442167983557,0.797194899078615,2.91524297338856
Rasgef1a,Rasgef1a,ENSMUSG00000030134,-0.96914515291828,0.207945810995858,18.0078076829642
Amy1,Amy1,ENSMUSG00000074264,-0.969473934116139,0.0904012516124938,731.801730252404
C4b,C4b,ENSMUSG00000073418,-0.969786770966477,0.239797893879067,318.685623971613
Gm23969,Gm23969,ENSMUSG00000065258,-0.970052904021818,0.800732622057949,2.6947527149876
Alox12,Alox12,ENSMUSG00000000320,-0.971792851293658,0.00605841226222428,102.778072148301
Rgsl1,Rgsl1,ENSMUSG00000042641,-0.972092670065047,0.74526305326642,3.93484655935695
Plekhs1,Plekhs1,ENSMUSG00000035818,-0.97387166302702,0.586661438101789,8.33720126152462
5930422O12Rik,5930422O12Rik,ENSMUSG00000048544,-0.973905490754525,0.718251128661465,4.04845965872427
Fgd3,Fgd3,ENSMUSG00000037946,-0.974304641859637,0.00580389874931162,99.1328790200453
Hcst,Hcst,ENSMUSG00000064109,-0.974613563679105,0.819977578182488,2.58912429417613
Gm45565,Gm45565,ENSMUSG00000110335,-0.97538771131679,0.757155059347036,4.20149628037512
Fam81b,Fam81b,ENSMUSG00000109228,-0.975585684511629,0.784144418508701,4.57037946802155
Sap30bpos,Sap30bpos,ENSMUSG00000087064,-0.976613896376492,0.772058674349479,3.39683693638948
Tpsab1,Tpsab1,ENSMUSG00000024173,-0.976745895934796,0.661011594342026,5.1735243060219
Gm45603,Gm45603,ENSMUSG00000110320,-0.977282353870528,0.789603131269738,2.43211891669526
Lpar5,Lpar5,ENSMUSG00000067714,-0.977404904414892,0.839360046219815,2.24747859594662
St14,St14,ENSMUSG00000031995,-0.977580441916323,0.547891084800983,10.08543020801
Gm13437,Gm13437,ENSMUSG00000083431,-0.978716412539142,0.816694150721195,5.33145511386299
Wdr86,Wdr86,ENSMUSG00000055235,-0.978980173934982,0.592353943861577,9.52251974454288
Gm20490,Gm20490,ENSMUSG00000092596,-0.979405754788787,0.765107269823666,3.0406658023451
Vcp-rs,Vcp-rs,ENSMUSG00000083327,-0.979801837660159,0.748147871991647,3.97898871275117
Stap1,Stap1,ENSMUSG00000029254,-0.980245370406617,0.629971052875101,9.95715573031399
Cfd,Cfd,ENSMUSG00000061780,-0.98073066202131,0.643735376267694,1497.43737033602
Gm28230,Gm28230,ENSMUSG00000100642,-0.983986393725644,0.637364183922984,5.93587975067385
Gm10653,Gm10653,ENSMUSG00000074250,-0.985397707057168,0.760671891133428,3.16443575281119
Hgfac,Hgfac,ENSMUSG00000029102,-0.986179516828301,0.711560469256586,4.31900252796637
Glcci1,Glcci1,ENSMUSG00000029638,-0.986289041506956,0.542630430508404,8.65852727616465
Tecrl,Tecrl,ENSMUSG00000049537,-0.987707855552935,0.779146734177884,5.40866340632377
Ush1c,Ush1c,ENSMUSG00000030838,-0.988410061293864,1.49511844094659e-08,182.214973873914
Wdr93,Wdr93,ENSMUSG00000039099,-0.98873609580747,0.702466494461145,4.91253280186341
Gm16685,Gm16685,ENSMUSG00000097804,-0.989426354485382,0.790504858437219,2.4172529601286
Gm12480,Gm12480,ENSMUSG00000087077,-0.993740573511989,0.819291680790321,2.00398970422144
Gm26569,Gm26569,ENSMUSG00000097313,-0.9938535708074,0.822593404212808,2.41903257495564
Gm13527,Gm13527,ENSMUSG00000082578,-0.995212410512383,0.549247400549129,7.33464968697419
Gm27002,Gm27002,ENSMUSG00000097967,-0.995274760342688,0.418484279403718,11.7456528547308
Ly6k,Ly6k,ENSMUSG00000044678,-0.995865124352836,0.860836988848294,2.28927000440067
Gm14231,Gm14231,ENSMUSG00000082196,-0.99600848761251,0.667875553129038,4.5523544581216
Nkain4,Nkain4,ENSMUSG00000027574,-0.997896629721738,0.56415902631096,5.95645588800225
Deup1,Deup1,ENSMUSG00000039977,-0.998286553600097,0.644949460268031,7.52915515812789
Snora73a,Snora73a,ENSMUSG00000064387,-0.99988972631446,0.751519103968151,2.74824050426382
4930512H18Rik,4930512H18Rik,ENSMUSG00000086866,-1.00018820853593,0.689124871085129,7.9984631370567
Gm37819,Gm37819,ENSMUSG00000104186,-1.00090871966851,0.823470720048702,2.27634964980699
Arhgap45,Arhgap45,ENSMUSG00000035697,-1.0011130176461,0.556927850230334,204.475527965823
Gm13302,Gm13302,ENSMUSG00000084010,-1.00292275794259,0.643735376267694,4.58476943780942
Spn,Spn,ENSMUSG00000051457,-1.00328391871592,0.536304347425514,21.1850868276644
Calml3,Calml3,ENSMUSG00000063130,-1.00479444332833,0.83483713462344,3.72228807694419
Gm5898,Gm5898,ENSMUSG00000081788,-1.00714488273599,0.750943929556263,3.68873824419726
Gm43123,Gm43123,ENSMUSG00000107029,-1.00777463516261,0.800732622057949,2.65154876962976
Gm13479,Gm13479,ENSMUSG00000085591,-1.00866845329011,0.828305089579768,1.95171877554897
Tshr,Tshr,ENSMUSG00000020963,-1.00879553094935,0.397563469216368,18.0465391365071
Gm4793,Gm4793,ENSMUSG00000054412,-1.00911187716344,0.643735376267694,5.31912085938612
Folh1,Folh1,ENSMUSG00000001773,-1.01019632149039,0.755673262236005,2.77038685290817
Shroom1,Shroom1,ENSMUSG00000018387,-1.01293904104175,0.236701307796347,21.3216170695093
Cidec,Cidec,ENSMUSG00000030278,-1.0137174125686,0.674848538900596,244.077024519105
1700016C15Rik,1700016C15Rik,ENSMUSG00000015962,-1.01412243571452,0.402447752717203,10.9485686818751
Gm26720,Gm26720,ENSMUSG00000096941,-1.01424246972735,0.794853932258804,3.11663175946022
Eif4e1b,Eif4e1b,ENSMUSG00000074895,-1.01448169318613,0.771526255940952,4.64807003264444
Unc5c,Unc5c,ENSMUSG00000059921,-1.01736181432943,0.719241024976557,3.16967542134889
Itih3,Itih3,ENSMUSG00000006522,-1.0177776675164,0.758584465226641,2.98241932891808
Gm12514,Gm12514,ENSMUSG00000087614,-1.01807738481822,0.612148917838896,8.96136784345148
4931413K12Rik,4931413K12Rik,ENSMUSG00000085088,-1.01960319686286,0.513664020432906,33.7883138721147
Arhgap15,Arhgap15,ENSMUSG00000049744,-1.02012164699647,0.163212607683756,57.2541362155244
H2-M5,H2-M5,ENSMUSG00000024459,-1.02018982452543,0.788389266307436,2.31751362034371
Gm17229,Gm17229,ENSMUSG00000092051,-1.02252776771515,0.811948940998843,2.14288330435786
Nectin4,Nectin4,ENSMUSG00000006411,-1.02315907775064,0.752012261824138,7.49009731892624
Aldh3b2,Aldh3b2,ENSMUSG00000075296,-1.02421817426411,0.755825455436998,5.91540573042274
Celsr1,Celsr1,ENSMUSG00000016028,-1.02473940374348,0.354237829330237,12.9301493295665
Gbp2b,Gbp2b,ENSMUSG00000040264,-1.02527679137182,0.794088125891439,2.14314171016797
Tmem151a,Tmem151a,ENSMUSG00000061451,-1.02678542131323,0.787929687922437,2.1303164771413
Vstm5,Vstm5,ENSMUSG00000031937,-1.02691224029935,0.63219311696054,5.01914065515941
Rpl36-ps3,Rpl36-ps3,ENSMUSG00000066629,-1.02704605358661,0.785246988813918,2.77550027734514
Gabrb2,Gabrb2,ENSMUSG00000007653,-1.02735529811926,0.820066521022284,2.7909746861165
Esyt3,Esyt3,ENSMUSG00000037681,-1.02736288722574,0.812131827542582,3.7981975236742
Gm15880,Gm15880,ENSMUSG00000084821,-1.02811396885865,0.374664102854452,12.2723782112025
7530428D23Rik,7530428D23Rik,ENSMUSG00000103441,-1.02921377996179,0.535750041123755,6.52865611560417
Ces1f,Ces1f,ENSMUSG00000031725,-1.02931128398422,0.578257948327559,29.8950572206194
Gm45441,Gm45441,ENSMUSG00000110020,-1.03045866824884,0.79326595470363,2.79188516139993
Cnr2,Cnr2,ENSMUSG00000062585,-1.03196049449022,0.563373161977944,17.1902895573951
Gm7658,Gm7658,ENSMUSG00000082935,-1.03284645321013,0.738731146759453,3.32334793884218
Gm13935,Gm13935,ENSMUSG00000083320,-1.0358256761153,0.662010891619271,4.25558671553905
Trim30b,Trim30b,ENSMUSG00000052749,-1.03619630622211,0.525050652128219,8.4416396343973
Syngr3,Syngr3,ENSMUSG00000007021,-1.03680032016131,0.819236720013043,2.42762260230203
Csmd1,Csmd1,ENSMUSG00000060924,-1.03681225599044,0.266084952004463,13.2759719001595
Gm43301,Gm43301,ENSMUSG00000105430,-1.03704890343391,0.737799484957698,3.12455886112396
Opn1sw,Opn1sw,ENSMUSG00000058831,-1.03794839675664,0.623005628526976,6.79069743107881
Pik3ap1,Pik3ap1,ENSMUSG00000025017,-1.03866769699983,0.420039271547669,19.7694428707814
Ccl21a,Ccl21a,ENSMUSG00000094686,-1.03919617413739,0.402980021642207,129.037553218112
Map3k9,Map3k9,ENSMUSG00000042724,-1.03954777017769,0.231756322727356,15.016531879026
Gm7600,Gm7600,ENSMUSG00000109933,-1.04215099811371,0.261448915771301,17.4559049984021
Gm33023,Gm33023,ENSMUSG00000110652,-1.04283077265664,0.691174419846658,4.27415553338997
Emx2,Emx2,ENSMUSG00000043969,-1.04373514042169,0.356720666434386,11.700828378622
Ptprv,Ptprv,ENSMUSG00000097993,-1.04439187558542,0.590055294191257,6.0436455153452
Nfkbid,Nfkbid,ENSMUSG00000036931,-1.04472762658856,0.552533756605249,10.3690705906915
Gm18716,Gm18716,ENSMUSG00000107584,-1.0453495852641,0.686508986690853,3.90793549977424
Ccl28,Ccl28,ENSMUSG00000074715,-1.04541824401801,0.0797777158397047,23.4869688201885
Rac2,Rac2,ENSMUSG00000033220,-1.04568121517234,0.637890392877167,82.099856548795
Gm16268,Gm16268,ENSMUSG00000089959,-1.04621738591713,0.455850975736559,8.88387194672697
Adgrb2,Adgrb2,ENSMUSG00000028782,-1.04794421465113,0.112313169666175,38.1177114353475
Gm14494,Gm14494,ENSMUSG00000083097,-1.04981151533388,0.613510624900149,7.15353569201972
Gm26684,Gm26684,ENSMUSG00000097286,-1.05007613828371,0.42437646079756,11.1228814813592
Gm20900,Gm20900,ENSMUSG00000078180,-1.05036245125405,0.729427422140191,3.41935078433112
Col9a3,Col9a3,ENSMUSG00000027570,-1.05153930941975,0.394807825841547,9.66786572346671
Snord19,Snord19,ENSMUSG00000077797,-1.05229824031978,0.628118247194987,5.44310040578816
Mapk13,Mapk13,ENSMUSG00000004864,-1.05273606238253,0.772133082995366,3.67620942584576
Dbil5,Dbil5,ENSMUSG00000038057,-1.05278904998226,0.869164442723423,2.1899922704845
Gm11483,Gm11483,ENSMUSG00000083943,-1.05372461737197,0.579150377248005,7.80257022474537
Gm26397,Gm26397,ENSMUSG00000065637,-1.0545357450589,0.812490728676323,1.99454829943924
Gm4342,Gm4342,ENSMUSG00000083911,-1.0555346808241,0.756417719039195,2.60987757848887
Oas1g,Oas1g,ENSMUSG00000066861,-1.05559989964316,0.751824952429849,2.50528299960656
Cct8l1,Cct8l1,ENSMUSG00000038044,-1.05587211259883,0.751653455685084,3.50506320098223
Gm42685,Gm42685,ENSMUSG00000105740,-1.05587524475398,0.800220969693941,2.0763946797419
Pon1,Pon1,ENSMUSG00000002588,-1.05622650375567,0.250488253679056,34.1011785227424
Ccl8,Ccl8,ENSMUSG00000009185,-1.05683702476398,0.569690608458193,20.7892979168159
Cyp26b1,Cyp26b1,ENSMUSG00000063415,-1.05804824194062,0.688666924482519,991.027067614104
Insrr,Insrr,ENSMUSG00000005640,-1.06232945397067,0.460397189771557,12.091825262997
Sorbs2,Sorbs2,ENSMUSG00000031626,-1.06338105034721,1.35728076514291e-06,2088.17906955579
Gm42957,Gm42957,ENSMUSG00000106447,-1.0657992040392,0.715058267548427,3.13204141268619
Nipal1,Nipal1,ENSMUSG00000067219,-1.06603543912098,0.721275398273587,3.63611974308387
Msx2,Msx2,ENSMUSG00000021469,-1.06703738665473,0.784144418508701,2.06829301633914
Sorcs1,Sorcs1,ENSMUSG00000043531,-1.06750104352762,8.27793773822194e-05,100.827608946272
Aldoc,Aldoc,ENSMUSG00000017390,-1.07015405951948,0.252282456165974,17.1904529962757
Gm13490,Gm13490,ENSMUSG00000085014,-1.07177203717647,0.00304220239475906,99.2781779363478
Mgst1,Mgst1,ENSMUSG00000008540,-1.07178979026893,4.13127620346799e-09,901.505595215971
Gm12879,Gm12879,ENSMUSG00000081305,-1.07268137163226,0.747228267319369,2.75241850629043
Cd2,Cd2,ENSMUSG00000027863,-1.07297338119196,0.56415902631096,17.2744876414547
Prss41,Prss41,ENSMUSG00000024114,-1.07403413579452,0.784144418508701,2.2736165123337
Ttpa,Ttpa,ENSMUSG00000073988,-1.07483866771145,0.37299867893738,10.0063301220261
Adipoq,Adipoq,ENSMUSG00000022878,-1.07598012691578,0.500690825317891,313.131186213352
1110046J04Rik,1110046J04Rik,ENSMUSG00000085457,-1.0773760150217,0.0312000887671117,75.9881072508243
Siglech,Siglech,ENSMUSG00000051504,-1.07949401533041,0.253861175212057,19.2244991836603
Gm35256,Gm35256,ENSMUSG00000110554,-1.08000857805115,0.734208194946865,2.53764173296881
Mylk4,Mylk4,ENSMUSG00000044951,-1.08031198313014,0.183716617868732,41377.2870240071
Asic1,Asic1,ENSMUSG00000023017,-1.08141099238907,0.478018262277671,11.7045012887805
Gm16299,Gm16299,ENSMUSG00000089679,-1.08615972351741,0.66837008909188,4.08355550437911
Esrp1,Esrp1,ENSMUSG00000040728,-1.08765691169249,0.878579211083981,2.50963243961808
Spire2,Spire2,ENSMUSG00000010154,-1.08950957619012,0.517762260537894,6.98523395502762
Tcf7,Tcf7,ENSMUSG00000000782,-1.09173452779738,0.333652956849471,32.7117036817249
Gm10570,Gm10570,ENSMUSG00000073752,-1.09292211534499,0.407329206856262,9.71990962877366
Gm14886,Gm14886,ENSMUSG00000081211,-1.09297685569422,0.812299750959164,1.98341963312092
Mcemp1,Mcemp1,ENSMUSG00000013974,-1.09316029283474,0.788389266307436,4.10604984242102
Npc1,Npc1,ENSMUSG00000024413,-1.09556756167505,2.62616017480226e-09,2780.52803034095
Mecomos,Mecomos,ENSMUSG00000085702,-1.09821159104214,0.514821399523991,7.42166015917018
Il11,Il11,ENSMUSG00000004371,-1.0987859405934,0.724540024957954,3.00986099101092
A230083N12Rik,A230083N12Rik,ENSMUSG00000085482,-1.10073452387766,0.612148917838896,5.18294815410575
Fndc7,Fndc7,ENSMUSG00000045326,-1.10140216012971,0.758584465226641,3.79701711903572
Gm16061,Gm16061,ENSMUSG00000080972,-1.10317102807295,0.806155070833709,2.14180125608208
Mx1,Mx1,ENSMUSG00000000386,-1.10404596935801,0.44944514361171,8.4340049062336
H2-M9,H2-M9,ENSMUSG00000067201,-1.10552238534655,0.496107602068875,7.31453748966009
